samplename	original_varname	acc_varname	groupid	count	percentage
Desprat_a1	Acacia	Acacia	TRSH	92	29.581994
Desprat_a1	Alnus	Alnus	TRSH	4	1.2861736
Desprat_a1	Ceratonia	Ceratonia siliqua	TRSH	1	0.32154341
Desprat_a1	Corylus	Corylus	TRSH	2	0.64308682
Desprat_a1	Ephedra fragilis  type	Ephedra fragilis-type	TRSH	1	0.32154341
Desprat_a1	Ericaceae	Ericales (tetrad)	DWAR	1	0.32154341
Desprat_a1	Myrtus	Myrtus communis	TRSH	3	0.96463023
Desprat_a1	Olea	Olea europaea	TRSH	25	8.0385852
Desprat_a1	Pinus	Pinus	TRSH	10	3.2154341
Desprat_a1	Pistacia	Pistacia	TRSH	12	3.8585209
Desprat_a1	Quercus deciduous  type	Quercus robur-type	TRSH	5	1.607717
Desprat_a1	Rhamnus  type	Rhamnus-type	TRSH	1	0.32154341
Desprat_a1	Rosaceae	Rosaceae	TRSH	1	0.32154341
Desprat_a1	Vitis	Vitis	TRSH	1	0.32154341
Desprat_a1	Apiaceae	Apiaceae	HERB	1	0.32154341
Desprat_a1	Artemisia	Artemisia	HERB	2	0.64308682
Desprat_a1	Aster  type	Aster-type	HERB	5	1.607717
Desprat_a1	Boraginaceae	Boraginaceae	HERB	1	0.32154341
Desprat_a1	Brassicaceae	Brassicaceae	HERB	12	3.8585209
Desprat_a1	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	17	5.4662379
Desprat_a1	Taraxacum	Crepis-type	HERB	24	7.7170418
Desprat_a1	Anthemis  type	Matricaria-type	HERB	19	6.1093248
Desprat_a1	Mercurialis  type	Mercurialis	HERB	3	0.96463023
Desprat_a1	Plantago	Plantago	HERB	6	1.9292605
Desprat_a1	Poaceae	Poaceae	HERB	61	19.614148
Desprat_a1	Scabiosa	Scabiosa	HERB	1	0.32154341
Desprat_a1	Xbroken	Indeterminable: broken	INUN	12	
Desprat_a1	Xunknown	Indeterminable: unknown	INUN	1	
Desprat_a1	Exotic	Exotics (counted)	NOPO	37	
