samplename	original_varname	acc_varname	groupid	count	percentage	notes
Fall_b32	Alnus	Alnus	TRSH	11	1.2181617	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Fall_b32	Ceratonia	Ceratonia siliqua	TRSH	3	0.33222591	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Cistus	Cistus	TRSH	3	0.33222591	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Corylus	Corylus	TRSH	2	0.22148394	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Fall_b32	Ephedra	Ephedra	TRSH	1	0.11074197	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Fall_b32	Fraxinus	Fraxinus	TRSH	1	0.11074197	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Fall_b32	Juniperus type	Juniperus-type	TRSH	5	0.55370986	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Myrtus	Myrtaceae	TRSH	1	0.11074197	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Olea	Olea europaea	TRSH	31	3.4330011	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Pinus sp	Pinus	TRSH	792	87.707641	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Fall_b32	Pistacia	Pistacia	TRSH	4	0.44296788	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Quercus	Quercus	TRSH	10	1.1074197	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Fall_b32	Tamarix	Tamarix	TRSH	3	0.33222591	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Ambrosia	Ambrosia	HERB	1	0.11074197	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Apiaceae	Apiaceae	HERB	5	0.55370986	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Fall_b32	Brassica	Brassicaceae	HERB	4	0.44296788	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Fall_b32	Caryophyllaceae cf lepyrodialis	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	2	0.22148394	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Poaceae Cerealia	Cerealia-type	HERB	4	0.44296788	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Chenopodiaceae Sueda/Atriplex type	Chenopodiaceae/Amaranthaceae	HERB	2	0.22148394	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Cyperaceae	Cyperaceae	HERB	3	0.33222591	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Fall_b32	Asteraceae Helianthus type	Helianthus	HERB	1	0.11074197	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Poaceae	Poaceae	HERB	3	0.33222591	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Fall_b32	Scabiosa	Scabiosa	HERB	6	0.66445183	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Fall_b32	Asteraceae, Senecio type	Senecio-type	HERB	2	0.22148394	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Fall_b32	Solanaceae	Solanaceae	HERB	3	0.33222591	GroupID taken from POLNET. Only one taxon matched that acc_varname.
