samplename	original_varname	acc_varname	groupid	count	percentage
Kunes_a130	Abies	Abies	TRSH	15	1.34
Kunes_a130	Alnus viridis	Alnus viridis	TRSH	1	0.09
Kunes_a130	Betula	Betula	TRSH	162	14.52
Kunes_a130	Betula nana	Betula nana-type	DWAR	51	4.57
Kunes_a130	Empetrum-group	Empetrum nigrum	DWAR	1	0.09
Kunes_a130	Picea	Picea	TRSH	4	0.36
Kunes_a130	Pinus cembra-type	Pinus cembra-type	TRSH	101	9.05
Kunes_a130	Pinus sylvestris-type	Pinus sylvestris-type	TRSH	53	4.75
Kunes_a130	Rosaceae	Rosaceae	TRSH	14	1.25
Kunes_a130	Lonicera	Lonicera	LIAN	1	0.09
Kunes_a130	Allium-type	Allium-type	HERB	5	0.45
Kunes_a130	Apiaceae	Apiaceae	HERB	1	0.09
Kunes_a130	Artemisia	Artemisia	HERB	212	19
Kunes_a130	Compositae subf. Asteroideae	Asteraceae subf. Asteroideae	HERB	2	0.18
Kunes_a130	Brassicaceae	Brassicaceae	HERB	3	0.27
Kunes_a130	Cerealia undiff.	Cerealia-type	HERB	54	4.84
Kunes_a130	Chenopodiaceae pro parte	Chenopodiaceae/Amaranthaceae	HERB	24	2.15
Kunes_a130	Gypsophila repens-type	Gypsophila repens-type	HERB	8	0.72
Kunes_a130	Cannabaceae	Humulus/Cannabis	HERB	18	1.61
Kunes_a130	Labiatae	Lamiaceae	HERB	1	0.09
Kunes_a130	Vicia-type	Lathyrus/Vicia-type	HERB	3	0.27
Kunes_a130	Poaceae	Poaceae	HERB	354	31.72
Kunes_a130	Ranunculus acris-type	Ranunculus acris-type	HERB	1	0.09
Kunes_a130	Rubiaceae	Rubiaceae	HERB	2	0.18
Kunes_a130	Silene pro parte	Silene-type	HERB	5	0.45
Kunes_a130	Silene-type	Silene-type	HERB	4	0.36
Kunes_a130	Thalictrum	Thalictrum	HERB	2	0.18
Kunes_a130	Urtica	Urtica	HERB	5	0.45
Kunes_a130	Monolete fern spores	Monolete fern spores	VACR	3	0.27
Kunes_a130	Pteridium aquilinum	Pteridium aquilinum	VACR	1	0.09
Kunes_a130	Trilete spores undiff.	Trilete spore(s)	VACR	5	0.45
Kunes_a130	Cyperaceae	Cyperaceae	AQUA	3	0.27
Kunes_a130	Varia	Indeterminable: unknown	INUN	33	
