samplename	original_varname	acc_varname	groupid	count	percentage
Matthias_a3	Abies	Abies	TRSH	4	0.34812881
Matthias_a3	Alnus	Alnus	TRSH	171	14.882507
Matthias_a3	Betula	Betula	TRSH	165	14.360313
Matthias_a3	Calluna	Calluna	DWAR	2	0.1740644
Matthias_a3	Carpinus	Carpinus betulus	TRSH	11	0.95735422
Matthias_a3	Castanea	Castanea sativa	TRSH	1	0.087032202
Matthias_a3	Corylus	Corylus	TRSH	19	1.6536118
Matthias_a3	Fagus	Fagus	TRSH	73	6.3533507
Matthias_a3	Fraxinus	Fraxinus	TRSH	1	0.087032202
Matthias_a3	Larix	Larix/Pseudotsuga	TRSH	3	0.26109661
Matthias_a3	Picea	Picea	TRSH	9	0.78328982
Matthias_a3	Pinus	Pinus	TRSH	381	33.159269
Matthias_a3	Populus	Populus	TRSH	4	0.34812881
Matthias_a3	Quercus	Quercus	TRSH	70	6.0922541
Matthias_a3	Salix	Salix	TRSH	14	1.2184508
Matthias_a3	Tilia cordata	Tilia cordata-type	TRSH	3	0.26109661
Matthias_a3	Tilia platyphyllos	Tilia platyphyllos-type	TRSH	1	0.087032202
Matthias_a3	Ulmus	Ulmus/Zelkova	TRSH	1	0.087032202
Matthias_a3	Ambrosia-type	Ambrosia	HERB	1	0.087032202
Matthias_a3	Apiaceae	Apiaceae	HERB	1	0.087032202
Matthias_a3	Artemisia	Artemisia	HERB	15	1.305483
Matthias_a3	Avena-type	Avena-type	HERB	1	0.087032202
Matthias_a3	Brassicaceae	Brassicaceae	HERB	5	0.43516101
Matthias_a3	Cannabaceae	Cannabaceae	HERB	1	0.087032202
Matthias_a3	Secale	Cerealia-type	HERB	21	1.8276762
Matthias_a3	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	9	0.78328982
Matthias_a3	Compositae (fenestrate)	Compositae (fenestrate)	HERB	2	0.1740644
Matthias_a3	Cyperaceae	Cyperaceae	HERB	5	0.43516101
Matthias_a3	Hordeum-type	Hordeum-type	HERB	8	0.69625762
Matthias_a3	Matricaria-type	Matricaria-type	HERB	2	0.1740644
Matthias_a3	Persicaria	Persicaria	HERB	2	0.1740644
Matthias_a3	Plantago lanceolata	Plantago lanceolata-type	HERB	6	0.52219321
Matthias_a3	Poaceae (<37 um)	Poaceae (<37 um)	HERB	73	6.3533507
Matthias_a3	Rumex acetosa-type	Rumex acetosa-type	HERB	1	0.087032202
Matthias_a3	Rumex acetosella-type	Rumex acetosella	HERB	14	1.2184508
Matthias_a3	Triticum-type	Triticum-type	HERB	13	1.1314186
Matthias_a3	Urtica	Urtica	HERB	5	0.43516101
Matthias_a3	Zea mays	Zea mays	HERB	2	0.1740644
Matthias_a3	Botryococcus braunii	Botryococcus braunii	ALGA	66	5.7441253
Matthias_a3	Myriophyllum undifferentiated	Myriophyllum undifferentiated	AQUA	2	0.1740644
Matthias_a3	Pediastrum	Pediastrum	ALGA	52	4.5256745
Matthias_a3	Sparganium-type	Sparganium-type	AQUA	2	0.1740644
Matthias_a3	Volvocaceae	Volvocaceae	ALGA	53	4.6127067
Matthias_a3	Indeterminable: unknown	Indeterminable: unknown	INUN	4	
Matthias_a3	Dryopteris-type	Dryopteris-type	VACR	1	0.087032202
Matthias_a3	Monolete spores (psilate)	Monolete spores (psilate)	VACR	26	2.2628372
Matthias_a3	Trilete spores (psilate)	Trilete spores (psilate)	VACR	2	0.1740644
