samplename	original_varname	acc_varname	groupid	count	percentage
Matthias_a3	Abies	Abies	TRSH	4	0.35
Matthias_a3	Alnus	Alnus	TRSH	171	14.95
Matthias_a3	Betula	Betula	TRSH	165	14.42
Matthias_a3	Calluna	Calluna vulgaris	DWAR	2	0.17
Matthias_a3	Carpinus	Carpinus betulus	TRSH	11	0.96
Matthias_a3	Castanea	Castanea sativa	TRSH	1	0.09
Matthias_a3	Corylus	Corylus	TRSH	19	1.66
Matthias_a3	Fagus	Fagus	TRSH	73	6.38
Matthias_a3	Fraxinus	Fraxinus	TRSH	1	0.09
Matthias_a3	Larix	Larix/Pseudotsuga	TRSH	3	0.26
Matthias_a3	Picea	Picea	TRSH	9	0.79
Matthias_a3	Pinus	Pinus	TRSH	381	33.3
Matthias_a3	Populus	Populus	TRSH	4	0.35
Matthias_a3	Quercus	Quercus	TRSH	70	6.12
Matthias_a3	Salix	Salix	TRSH	14	1.22
Matthias_a3	Tilia cordata	Tilia cordata-type	TRSH	3	0.26
Matthias_a3	Tilia platyphyllos	Tilia platyphyllos-type	TRSH	1	0.09
Matthias_a3	Ulmus	Ulmus/Zelkova	TRSH	1	0.09
Matthias_a3	Ambrosia-type	Ambrosia	HERB	1	0.09
Matthias_a3	Apiaceae	Apiaceae	HERB	1	0.09
Matthias_a3	Artemisia	Artemisia	HERB	15	1.31
Matthias_a3	Compositae (fenestrate)	Asteraceae	HERB	2	0.17
Matthias_a3	Avena-type	Avena-type	HERB	1	0.09
Matthias_a3	Brassicaceae	Brassicaceae	HERB	5	0.44
Matthias_a3	Secale	Cerealia-type	HERB	21	1.84
Matthias_a3	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	9	0.79
Matthias_a3	Hordeum-type	Hordeum-type	HERB	8	0.7
Matthias_a3	Cannabaceae	Humulus/Cannabis	HERB	1	0.09
Matthias_a3	Matricaria-type	Matricaria-type	HERB	2	0.17
Matthias_a3	Persicaria	Persicaria	HERB	2	0.17
Matthias_a3	Plantago lanceolata	Plantago lanceolata-type	HERB	6	0.52
Matthias_a3	Poaceae (<37 um)	Poaceae	HERB	73	6.38
Matthias_a3	Rumex acetosa-type	Rumex acetosa-type	HERB	1	0.09
Matthias_a3	Rumex acetosella-type	Rumex acetosella	HERB	14	1.22
Matthias_a3	Triticum-type	Triticum-type	HERB	13	1.14
Matthias_a3	Urtica	Urtica	HERB	5	0.44
Matthias_a3	Zea mays	Zea mays	HERB	2	0.17
Matthias_a3	Dryopteris-type	Dryopteris-type	VACR	1	0.09
Matthias_a3	Monolete spores (psilate)	Monolete fern spores	VACR	26	2.27
Matthias_a3	Trilete spores (psilate)	Trilete spore(s)	VACR	2	0.17
Matthias_a3	Botryococcus braunii	Botryococcus braunii	ALGA	66	5.77
Matthias_a3	Cyperaceae	Cyperaceae	AQUA	5	0.44
Matthias_a3	Myriophyllum undiff.	Myriophyllum	AQUA	2	0.17
Matthias_a3	Pediastrum	Pediastrum	ALGA	52	4.55
Matthias_a3	Sparganium-type	Sparganium-type	AQUA	2	0.17
Matthias_a3	Volvocaceae	Volvocaceae	ALGA	53	4.63
Matthias_a3	Indeterminable: unknown	Indeterminable: unknown	INUN	4	
