samplename	original_varname	acc_varname	groupid	count	percentage
Nielsen_b3	Alnus	Alnus	TRSH	4	1.4
Nielsen_b3	Betula	Betula	TRSH	34	11.89
Nielsen_b3	Carpinus	Carpinus betulus	TRSH	1	0.35
Nielsen_b3	Corylus	Corylus	TRSH	3	1.05
Nielsen_b3	Fagus	Fagus	TRSH	1	0.35
Nielsen_b3	Juniperus	Juniperus communis-type	TRSH	4	1.4
Nielsen_b3	Picea	Picea	TRSH	29	10.14
Nielsen_b3	Pinus	Pinus	TRSH	176	61.54
Nielsen_b3	Quercus	Quercus	TRSH	4	1.4
Nielsen_b3	Salix	Salix	TRSH	2	0.7
Nielsen_b3	Artemisia	Artemisia	HERB	1	0.35
Nielsen_b3	Cyperaceae	Cyperaceae	HERB	5	1.75
Nielsen_b3	Achillea-type	Matricaria-type	HERB	1	0.35
Nielsen_b3	Plantago lanceolata	Plantago lanceolata-type	HERB	1	0.35
Nielsen_b3	Poaceae	Poaceae	HERB	15	5.24
Nielsen_b3	Ranunculus acris-type	Ranunculus acris-type	HERB	1	0.35
Nielsen_b3	Rumex acetosella	Rumex acetosella	HERB	1	0.35
Nielsen_b3	Secale cereale	Secale cereale	HERB	1	0.35
Nielsen_b3	Triticum-type	Triticum-type	HERB	1	0.35
Nielsen_b3	Urtica	Urtica	HERB	1	0.35
Nielsen_b3	Botryococcus	Botryococcus	ALGA	2	0.7
Nielsen_b3	Pediastrum	Pediastrum	ALGA	3	1.05
Nielsen_b3	Sparganium-type	Sparganium-type	AQUA	1	0.35
Nielsen_b3	Lycopodium spike	Lycopodium spike (counted)	NOPO	473	
