samplename	original_varname	acc_varname	groupid	count	percentage
Tonkov_r1	Abies	Abies	TRSH	18	3.36
Tonkov_r1	Alnus	Alnus	TRSH	8	1.49
Tonkov_r1	Betula	Betula	TRSH	11	2.05
Tonkov_r1	Carpinus betulus	Carpinus betulus	TRSH	12	2.24
Tonkov_r1	Cornus	Cornus	TRSH	1	0.19
Tonkov_r1	Corylus	Corylus	TRSH	17	3.17
Tonkov_r1	Ericaceae	Ericales (tetrad)	DWAR	3	0.56
Tonkov_r1	Fagus	Fagus	TRSH	30	5.6
Tonkov_r1	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	1	0.19
Tonkov_r1	Hedera	Hedera	TRSH	1	0.19
Tonkov_r1	Juglans	Juglans	TRSH	3	0.56
Tonkov_r1	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH	17	3.17
Tonkov_r1	Picea	Picea	TRSH	41	7.65
Tonkov_r1	Pinus peuce	Pinus cembra-type	TRSH	15	2.8
Tonkov_r1	Pinus diploxylon-type	Pinus sylvestris-type	TRSH	270	50.37
Tonkov_r1	Quercus cerris-type	Quercus cerris-type	TRSH	27	5.04
Tonkov_r1	Quercus robur-type	Quercus robur-type	TRSH	3	0.56
Tonkov_r1	Salix	Salix	TRSH	4	0.75
Tonkov_r1	Sambucus	Sambucus	TRSH	1	0.19
Tonkov_r1	Apiaceae	Apiaceae	HERB	2	0.37
Tonkov_r1	Artemisia	Artemisia	HERB	7	1.31
Tonkov_r1	Achillea/Aster-type	Asteraceae subf. Asteroideae	HERB	1	0.19
Tonkov_r1	Brassicaceae	Brassicaceae	HERB	9	1.68
Tonkov_r1	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	5	0.93
Tonkov_r1	Taraxacum-type	Crepis-type	HERB	7	1.31
Tonkov_r1	Dianthus-type	Dianthus/Petrorhagia	HERB	1	0.19
Tonkov_r1	Hypericum	Hypericum	HERB	1	0.19
Tonkov_r1	Plantago coronopus	Plantago coronopus-type	HERB	2	0.37
Tonkov_r1	Plantago lanceolata	Plantago lanceolata-type	HERB	2	0.37
Tonkov_r1	Poaceae	Poaceae	HERB	7	1.31
Tonkov_r1	Polygonum aviculare	Polygonum aviculare-type	HERB	1	0.19
Tonkov_r1	Potentilla-type	Potentilla-type	HERB	1	0.19
Tonkov_r1	Galium- type	Rubiaceae	HERB	1	0.19
Tonkov_r1	Rumex	Rumex/Oxyria	HERB	1	0.19
Tonkov_r1	Silene-type	Silene-type	HERB	2	0.37
Tonkov_r1	Triticum-type	Triticum-type	HERB	1	0.19
Tonkov_r1	Verbascum-type	Verbascum	HERB	2	0.37
