samplename	original_varname	acc_varname	groupid	count	percentage
Matthias_b37	Acer	Acer campestre-type	TRSH	6	0.57
Matthias_b37	Alnus	Alnus	TRSH	120	11.4
Matthias_b37	Betula	Betula	TRSH	112	10.64
Matthias_b37	Calluna	Calluna vulgaris	TRSH	1	0.09
Matthias_b37	Carpinus	Carpinus betulus	TRSH	5	0.47
Matthias_b37	Cornus	Cornus	TRSH	1	0.09
Matthias_b37	Corylus	Corylus	TRSH	4	0.38
Matthias_b37	Fagus	Fagus	TRSH	33	3.13
Matthias_b37	Fraxinus	Fraxinus	TRSH	45	4.27
Matthias_b37	Larix/Pseudotsuga	Larix/Pseudotsuga	TRSH	3	0.28
Matthias_b37	Picea	Picea	TRSH	7	0.66
Matthias_b37	Pinus	Pinus	TRSH	293	27.83
Matthias_b37	Quercus	Quercus	TRSH	196	18.61
Matthias_b37	Rhamnus-type	Rhamnus-type	TRSH	1	0.09
Matthias_b37	Sorbus-group	Rosaceae (non-operculate)	TRSH	6	0.57
Matthias_b37	Salix	Salix	TRSH	4	0.38
Matthias_b37	Tilia cordata	Tilia cordata-type	TRSH	9	0.85
Matthias_b37	Tilia platyphyllos	Tilia platyphyllos-type	TRSH	6	0.57
Matthias_b37	Ulmus	Ulmus/Zelkova	TRSH	16	1.52
Matthias_b37	Artemisia	Artemisia	HERB	8	0.76
Matthias_b37	Avena-type	Avena-type	HERB	5	0.47
Matthias_b37	Brassicaceae	Brassicaceae	HERB	14	1.33
Matthias_b37	Centaurea cyanus	Centaurea cyanus-type	HERB	28	2.66
Matthias_b37	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	7	0.66
Matthias_b37	Cyperaceae	Cyperaceae	HERB	6	0.57
Matthias_b37	Filipendula	Filipendula	HERB	4	0.38
Matthias_b37	Hordeum-type	Hordeum-type	HERB	9	0.85
Matthias_b37	Matricaria-type	Matricaria-type	HERB	1	0.09
Matthias_b37	Plantago lanceolata	Plantago lanceolata-type	HERB	4	0.38
Matthias_b37	Poaceae	Poaceae	HERB	41	3.89
Matthias_b37	Ranunculus acris-type	Ranunculus acris-type	HERB	3	0.28
Matthias_b37	Rumex acetosa-type	Rumex acetosa-type	HERB	8	0.76
Matthias_b37	Rumex acetosella-type	Rumex acetosa-type	HERB	3	0.28
Matthias_b37	Secale	Secale cereale	HERB	14	1.33
Matthias_b37	Trifolium	Trifolium-type	HERB	1	0.09
Matthias_b37	Triticum-type	Triticum-type	HERB	17	1.61
Matthias_b37	Urtica	Urtica	HERB	11	1.04
Matthias_b37	Valeriana	Valeriana	HERB	1	0.09
