samplename	original_varname	acc_varname	groupid	count	percentage
Connor_b4	Alnus glutinosa-type	Alnus glutinosa-type	TRSH	1	0.18
Connor_b4	Calluna vulgaris	Calluna vulgaris	DWAR	7	1.24
Connor_b4	Cistus salviifolius-type	Cistus salvifolius	TRSH	1	0.18
Connor_b4	Ephedra fragilis	Ephedra	TRSH	1	0.18
Connor_b4	Erica scoparia-type	Erica arborea-type	DWAR	1	0.18
Connor_b4	Ericales undiff.	Ericales (tetrad)	DWAR	1	0.18
Connor_b4	Juniperus	Juniperus communis-type	TRSH	2	0.35
Connor_b4	Olea europaea	Olea europaea	TRSH	14	2.48
Connor_b4	Pinus	Pinus	TRSH	23	4.08
Connor_b4	Pistacia	Pistacia	TRSH	1	0.18
Connor_b4	Quercus suber-type	Quercus cerris-type	TRSH	151	26.77
Connor_b4	Quercus coccifera-type	Quercus ilex-type	TRSH	13	2.3
Connor_b4	Quercus deciduous	Quercus robur-type	TRSH	36	6.38
Connor_b4	Sorbus-type	Sorbus-type	TRSH	1	0.18
Connor_b4	Viburnum	Viburnum	TRSH	1	0.18
Connor_b4	Alchemilla	Alchemilla	HERB	1	0.18
Connor_b4	Aquilegia-type	Aquilegia	HERB	2	0.35
Connor_b4	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	100	17.73
Connor_b4	Triticum	Avena/Triticum-type	HERB	7	1.24
Connor_b4	Bidens-type	Bidens-type	HERB	1	0.18
Connor_b4	Brassicaceae	Brassicaceae	HERB	5	0.89
Connor_b4	Carduus-type	Carduus-type	HERB	3	0.53
Connor_b4	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	4	0.71
Connor_b4	Cistus albidus-type	Cistus albidus-type	HERB	2	0.35
Connor_b4	Cistus ladanifer-type	Cistus ladanifer-type	HERB	9	1.6
Connor_b4	Eryngium	Eryngium	HERB	1	0.18
Connor_b4	Anthemis-type	Matricaria-type	HERB	15	2.66
Connor_b4	Mentha-type	Mentha-type	HERB	1	0.18
Connor_b4	Peucedanum-type	Peucedanum-type	HERB	1	0.18
Connor_b4	Plantago lanceolata-type	Plantago lanceolata-type	HERB	1	0.18
Connor_b4	Plantago maritima-type	Plantago maritima-type	HERB	2	0.35
Connor_b4	Poaceae	Poaceae	HERB	82	14.54
Connor_b4	Galium-type	Rubiaceae	HERB	2	0.35
Connor_b4	Rumex acetosa-type	Rumex acetosa-type	HERB	3	0.53
Connor_b4	Rumex acetosella-type	Rumex acetosella	HERB	3	0.53
Connor_b4	Sanguisorba minor	Sanguisorba minor-type	HERB	1	0.18
Connor_b4	Serratula-type	Saussurea-type	HERB	6	1.06
Connor_b4	Anthoceros	Anthoceros/Phaeoceros	BRYO	58	10.28
Connor_b4	Cyperaceae	Cyperaceae	AQUA	2	0.35
Connor_b4	Indeterminable: degraded	Indeterminable: degraded	INUN	12	
Connor_b4	Sporormiella	Sporormiella-type	FUNG	11	
