samplename	original_varname	acc_varname	groupid	count	percentage
Miras_d12	Abies	Abies	TRSH	1	0.28901734
Miras_d12	Alnus	Alnus	TRSH	5	1.4450867
Miras_d12	Betula	Betula	TRSH	99	28.612717
Miras_d12	Calluna	Calluna	DWAR	11	3.1791908
Miras_d12	Carpinus	Carpinus betulus	TRSH	2	0.57803468
Miras_d12	Castanea	Castanea sativa	TRSH	2	0.57803468
Miras_d12	Corylus	Corylus	TRSH	15	4.3352601
Miras_d12	Fagus	Fagus	TRSH	9	2.6011561
Miras_d12	Fraxinus	Fraxinus	TRSH	1	0.28901734
Miras_d12	Juniperus	Juniperus communis-type	TRSH	1	0.28901734
Miras_d12	Olea	Olea europaea	TRSH	3	0.86705202
Miras_d12	Picea	Picea	TRSH	12	3.4682081
Miras_d12	Pinus	Pinus	TRSH	47	13.583815
Miras_d12	Quercus	Quercus	TRSH	44	12.716763
Miras_d12	Salix	Salix	TRSH	2	0.57803468
Miras_d12	Ulmus	Ulmus/Zelkova	TRSH	1	0.28901734
Miras_d12	Asteroideae	Asteraceae subf. Asteroideae	HERB	1	0.28901734
Miras_d12	Cerealia	Cerealia-type	HERB	1	0.28901734
Miras_d12	Cyperaceae	Cyperaceae	HERB	1	0.28901734
Miras_d12	Galium	Galium	HERB	1	0.28901734
Miras_d12	Plantago	Plantago	HERB	2	0.57803468
Miras_d12	Plantago lanceolata	Plantago lanceolata-type	HERB	3	0.86705202
Miras_d12	Poaceae	Poaceae	HERB	78	22.543353
Miras_d12	Ranunculaceae	Ranunculaceae	HERB	2	0.57803468
Miras_d12	Rumex	Rumex/Oxyria	HERB	1	0.28901734
Miras_d12	Monolete fern spores	Monolete fern spores	VACR	1	0.28901734
Miras_d12	Potamogeton	Potamogeton-type	AQUA	2	0.57803468
Miras_d12	Varia	Indeterminable: unknown	INUN	3	
