samplename	original_varname	acc_varname	groupid	count	percentage
Stojakowits_a4	Abies	Abies	TRSH	12	0.94562648
Stojakowits_a4	Alnus	Alnus	TRSH	67	5.2797478
Stojakowits_a4	Betula	Betula	TRSH	87	6.855792
Stojakowits_a4	Calluna vulgaris	Calluna vulgaris	TRSH	7	0.55161545
Stojakowits_a4	Carpinus	Carpinus betulus	TRSH	9	0.70921986
Stojakowits_a4	Corylus	Corylus	TRSH	32	2.5216706
Stojakowits_a4	Daphne	Daphne	DWAR	1	0.078802206
Stojakowits_a4	Fagus	Fagus	TRSH	105	8.2742317
Stojakowits_a4	Fraxinus	Fraxinus	TRSH	19	1.4972419
Stojakowits_a4	Juglans	Juglans	TRSH	1	0.078802206
Stojakowits_a4	Picea	Picea	TRSH	367	28.92041
Stojakowits_a4	Pinus	Pinus	TRSH	353	27.817179
Stojakowits_a4	Populus	Populus	TRSH	1	0.078802206
Stojakowits_a4	Quercus	Quercus	TRSH	29	2.285264
Stojakowits_a4	Salix	Salix	TRSH	2	0.15760441
Stojakowits_a4	Ulmus	Ulmus/Zelkova	TRSH	2	0.15760441
Stojakowits_a4	Vaccinium-Typ	Vaccinium-type	DWAR	17	1.3396375
Stojakowits_a4	Apiaceae	Apiaceae	HERB	2	0.15760441
Stojakowits_a4	Artemisia	Artemisia	HERB	1	0.078802206
Stojakowits_a4	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	2	0.15760441
Stojakowits_a4	Brassicaceae	Brassicaceae	HERB	2	0.15760441
Stojakowits_a4	Cyperaceae	Cyperaceae	HERB	16	1.2608353
Stojakowits_a4	Matricaria type	Matricaria-type	HERB	2	0.15760441
Stojakowits_a4	Melampyrum	Melampyrum	HERB	1	0.078802206
Stojakowits_a4	Plantago lanceolata	Plantago lanceolata-type	HERB	27	2.1276596
Stojakowits_a4	Plantago major/media	Plantago major/P. media-type	HERB	1	0.078802206
Stojakowits_a4	Poaceae	Poaceae	HERB	87	6.855792
Stojakowits_a4	Potentilla type	Potentilla-type	HERB	1	0.078802206
Stojakowits_a4	Ranunculus acris type	Ranunculus acris-type	HERB	3	0.23640662
Stojakowits_a4	Rumex-Typ	Rumex/Oxyria	HERB	2	0.15760441
Stojakowits_a4	Senecio type	Senecio-type	HERB	4	0.31520883
Stojakowits_a4	Urticaceae	Urticaceae	HERB	4	0.31520883
Stojakowits_a4	Lycopodium	Lycopodium	VACR	2	0.15760441
Stojakowits_a4	Polypodiaceae	Monolete fern spores	VACR	1	0.078802206
Stojakowits_a4	Drosera	Drosera	AQUA	1	0.078802206
Stojakowits_a4	Sphagnum	Sphagnum	NOPO	2	
