samplename	original_varname	acc_varname	groupid	count	percentage
Karpinska_a3	Acer	Acer campestre-type	TRSH	4	0.44395117
Karpinska_a3	Aesculus hippocastanum	Aesculus hippocastanum	TRSH	1	0.11098779
Karpinska_a3	Alnus	Alnus	TRSH	87	9.6559378
Karpinska_a3	Betula undiff.	Betula	TRSH	93	10.321865
Karpinska_a3	Carpinus betulus	Carpinus betulus	TRSH	8	0.88790233
Karpinska_a3	Corylus avellana	Corylus	TRSH	13	1.4428413
Karpinska_a3	Fagus sylvatica	Fagus	TRSH	2	0.22197558
Karpinska_a3	Fraxinus	Fraxinus	TRSH	4	0.44395117
Karpinska_a3	Picea abies	Picea abies-type	TRSH	28	3.1076582
Karpinska_a3	Pinus sylvestris-type	Pinus sylvestris-type	TRSH	181	20.08879
Karpinska_a3	Prunus-type	Prunus-type	TRSH	1	0.11098779
Karpinska_a3	Quercus	Quercus	TRSH	25	2.7746948
Karpinska_a3	Rosa-type	Rosa	TRSH	3	0.33296337
Karpinska_a3	Sorbus-group	Rosaceae (non-operculate)	TRSH	1	0.11098779
Karpinska_a3	Salix	Salix	TRSH	12	1.3318535
Karpinska_a3	Sambucus nigra-type	Sambucus nigra/S. racemosa	TRSH	1	0.11098779
Karpinska_a3	Tilia cordata-type	Tilia cordata-type	TRSH	1	0.11098779
Karpinska_a3	Ulmus	Ulmus/Zelkova	TRSH	1	0.11098779
Karpinska_a3	Vaccinium-type	Vaccinium-type	DWAR	23	2.5527192
Karpinska_a3	Ambrosia-type	Ambrosia	HERB	2	0.22197558
Karpinska_a3	Apiaceae undiff.	Apiaceae	HERB	2	0.22197558
Karpinska_a3	Artemisia	Artemisia	HERB	6	0.66592675
Karpinska_a3	Asteroideae undiff.	Asteraceae subf. Asteroideae	HERB	3	0.33296337
Karpinska_a3	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	20	2.2197558
Karpinska_a3	Avena-type	Avena-type	HERB	3	0.33296337
Karpinska_a3	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	1	0.11098779
Karpinska_a3	Cerealia-type	Cerealia-type	HERB	18	1.9977802
Karpinska_a3	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	7	0.77691454
Karpinska_a3	Chrysosplenium-type	Chrysosplenium	HERB	1	0.11098779
Karpinska_a3	Dianthus-type	Dianthus/Petrorhagia	HERB	6	0.66592675
Karpinska_a3	Euphorbia	Euphorbia	HERB	4	0.44395117
Karpinska_a3	Filipendula	Filipendula	HERB	10	1.1098779
Karpinska_a3	Helianthemum nummularium-type	Helianthemum nummularium-type	HERB	1	0.11098779
Karpinska_a3	Jasione montana	Jasione montana-type	HERB	4	0.44395117
Karpinska_a3	Lotus-type	Lotus-type	HERB	4	0.44395117
Karpinska_a3	Anthemis-type	Matricaria-type	HERB	7	0.77691454
Karpinska_a3	Mentha-type	Mentha-type	HERB	3	0.33296337
Karpinska_a3	Mercurialis perennis	Mercurialis perennis-type	HERB	1	0.11098779
Karpinska_a3	Plantago lanceolata	Plantago lanceolata-type	HERB	21	2.3307436
Karpinska_a3	Poaceae undiff.	Poaceae	HERB	91	10.099889
Karpinska_a3	Galium-type	Rubiaceae	HERB	3	0.33296337
Karpinska_a3	Rumex acetosa-type	Rumex acetosa-type	HERB	179	19.866815
Karpinska_a3	Rumex acetosella-type	Rumex acetosella	HERB	1	0.11098779
Karpinska_a3	Salvia verticillata-type	Salvia verticillata	HERB	1	0.11098779
Karpinska_a3	Scleranthus-type	Scleranthus	HERB	1	0.11098779
Karpinska_a3	Scrophulariaceae undiff.	Scrophulariaceae (colporate-reticulate)	HERB	2	0.22197558
Karpinska_a3	Urtica	Urtica	HERB	4	0.44395117
Karpinska_a3	Verbascum-type	Verbascum	HERB	1	0.11098779
Karpinska_a3	Veronica-type	Veronica-type	HERB	1	0.11098779
Karpinska_a3	Equisetum	Equisetum	VACR	1	0.11098779
Karpinska_a3	Monolete fern spores	Monolete fern spores	VACR	3	0.33296337
Karpinska_a3	Cyperaceae	Cyperaceae	AQUA	1	0.11098779
Karpinska_a3	Phragmites australis-type	Phragmites australis-type	AQUA	8	0.88790233
Karpinska_a3	Typha latifolia	Typha latifolia	AQUA	1	0.11098779
Karpinska_a3	Indeterminable: corroded	Indeterminable: corroded	INUN	2	
Karpinska_a3	Indeterminable: degraded	Indeterminable: degraded	INUN	4	
Karpinska_a3	Charcoal	Charcoal	MACR	3	
Karpinska_a3	Lycopodium (counted)	Lycopodium (counted)	NOPO	74	
