samplename	original_varname	acc_varname	groupid	count	percentage
Pardoe_b3	Alnus	Alnus	TRSH	8	1.6
Pardoe_b3	Betula	Betula	TRSH	168	33.53
Pardoe_b3	Corylus	Corylus	TRSH	1	0.2
Pardoe_b3	Empetrum	Empetrum nigrum	DWAR	35	6.99
Pardoe_b3	Picea	Picea	TRSH	25	4.99
Pardoe_b3	Pinus	Pinus	TRSH	222	44.31
Pardoe_b3	Salix	Salix	TRSH	12	2.4
Pardoe_b3	Vaccinium	Vaccinium	DWAR	1	0.2
Pardoe_b3	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	3	0.6
Pardoe_b3	Oxyria	Oxyria digyna	HERB	1	0.2
Pardoe_b3	Pinguicula	Pinguicula	HERB	2	0.4
Pardoe_b3	Gramineae	Poaceae	HERB	19	3.79
Pardoe_b3	Ranunculaceae	Ranunculaceae	HERB	1	0.2
Pardoe_b3	Thalictrum	Thalictrum	HERB	1	0.2
Pardoe_b3	Lycopodium selago	Huperzia selago	VACR	2	0.4
Pardoe_b3	Cyperaceae	Cyperaceae	AQUA	1	0.2
