samplename	original_varname	acc_varname	groupid	count	percentage	notes
Desprat_a14	Olea	Olea europaea	TRSH	17	6.4638783	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Phillyrea	Phillyrea	TRSH	2	0.76045627	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Pinus	Pinus	TRSH	27	10.26616	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Desprat_a14	Pistacia	Pistacia	TRSH	67	25.475285	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Quercus evergreen  type	Quercus ilex-type	TRSH	1	0.38022814	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Quercus deciduous  type	Quercus robur-type	TRSH	9	3.4220532	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Rosaceae	Rosaceae	TRSH	13	4.9429658	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Desprat_a14	Artemisia	Artemisia	HERB	1	0.38022814	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Desprat_a14	Asphodelus	Asphodelus	HERB	7	2.661597	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Aster  type	Aster-type	HERB	6	2.2813688	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Brassicaceae	Brassicaceae	HERB	7	2.661597	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Desprat_a14	Centaurea cyanus  type	Centaurea cyanus-type	HERB	1	0.38022814	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Centaurea nigra  type	Centaurea nigra-type	HERB	1	0.38022814	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	22	8.365019	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Taraxacum	Crepis-type	HERB	20	7.6045627	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Cyperaceae	Cyperaceae	HERB	1	0.38022814	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Desprat_a14	Filipendula	Filipendula	HERB	3	1.1406844	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Desprat_a14	Anthemis  type	Matricaria-type	HERB	3	1.1406844	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Mercurialis  type	Mercurialis	HERB	15	5.7034221	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Desprat_a14	Plantago	Plantago	HERB	3	1.1406844	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Desprat_a14	Poaceae	Poaceae	HERB	36	13.688213	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Desprat_a14	Scabiosa	Scabiosa	HERB	1	0.38022814	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Desprat_a14	Xbroken	Indeterminable: broken	INUN	6		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Desprat_a14	Exotic	Exotics (counted)	NOPO	210		GroupID taken from POLNET. Only one taxon matched that acc_varname.
