samplename	original_varname	acc_varname	groupid	count	percentage	notes
Nakagawa_b5	Acer	Acer campestre-type	TRSH	1	0.21186441	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	Aesculus	Aesculus	TRSH	1	0.21186441	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Nakagawa_b5	Alnus	Alnus	TRSH	32	6.779661	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Betula	Betula	TRSH	34	7.2033898	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Carpinus	Carpinus betulus	TRSH	18	3.8135593	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	Corylus	Corylus	TRSH	3	0.63559322	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Cryptomeria	Cryptomeria-type	TRSH	215	45.550847	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	Ephedra	Ephedra	TRSH	1	0.21186441	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Ericaceae	Ericales (tetrad)	DWAR	2	0.42372881	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	Castanea-Castanopsis	Fagaceae	TRSH	4	0.84745763	GroupID taken from spreadsheet
Nakagawa_b5	Fagus	Fagus	TRSH	20	4.2372881	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Ilex	Ilex	TRSH	1	0.21186441	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Juglans	Juglans	TRSH	1	0.21186441	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	QuercusLepido.	Lithocarpus lepidocarpus	TRSH	57	12.076271	GroupID taken from spreadsheet
Nakagawa_b5	Mallotus	Mallotus	TRSH	1	0.21186441	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	Myrica	Myrica	TRSH	1	0.21186441	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Pinus	Pinus	TRSH	4	0.84745763	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	PinusHaplo.	Pinus cembra-type	TRSH	5	1.059322	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	PinusDiplo.	Pinus sylvestris-type	TRSH	14	2.9661017	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	Pterocarya	Pterocarya	TRSH	7	1.4830508	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	QuercusCyclo.	Quercus	TRSH	6	1.2711864	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Rosaceae	Rosaceae	TRSH	1	0.21186441	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Nakagawa_b5	Rutaceae	Rutaceae	TRSH	1	0.21186441	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	T-C-C type	Taxaceae/Cephalotaxaceae/Cupressaceae	TRSH	2	0.42372881	GroupID taken from spreadsheet
Nakagawa_b5	Tsugadiversifolia	Tsuga diversifolia	TRSH	4	0.84745763	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	Ulmus-Zelkova	Ulmus/Zelkova	TRSH	6	1.2711864	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b5	Ambrosia	Ambrosia	HERB	1	0.21186441	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	Umbelliferae	Apiaceae	HERB	1	0.21186441	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b5	Artemisia	Artemisia	HERB	2	0.42372881	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b5	Asteroideae	Asteraceae subf. Asteroideae	HERB	1	0.21186441	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b5	Cyperaceae	Cyperaceae	HERB	6	1.2711864	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b5	Gramineae	Poaceae	HERB	11	2.3305085	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b5	Unknown	Indeterminable: unknown	INUN	45		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	spore-monolete	Monolete fern spores	VACR	5	1.059322	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b5	spore-trilete	Trilete spore(s)	VACR	3	0.63559322	GroupID taken from POLNET. Only one taxon matched that acc_varname.
