samplename	original_varname	acc_varname	groupid	count	percentage
Nakagawa_b5	Acer	Acer campestre-type	TRSH	1	0.21
Nakagawa_b5	Aesculus	Aesculus	TRSH	1	0.21
Nakagawa_b5	Alnus	Alnus	TRSH	32	6.78
Nakagawa_b5	Betula	Betula	TRSH	34	7.2
Nakagawa_b5	Carpinus	Carpinus betulus	TRSH	18	3.81
Nakagawa_b5	Corylus	Corylus	TRSH	3	0.64
Nakagawa_b5	Cryptomeria	Cryptomeria-type	TRSH	215	45.55
Nakagawa_b5	Ephedra	Ephedra	TRSH	1	0.21
Nakagawa_b5	Ericaceae	Ericales (tetrad)	DWAR	2	0.42
Nakagawa_b5	Castanea-Castanopsis	Fagaceae	TRSH	4	0.85
Nakagawa_b5	Fagus	Fagus	TRSH	20	4.24
Nakagawa_b5	Ilex	Ilex	TRSH	1	0.21
Nakagawa_b5	Juglans	Juglans	TRSH	1	0.21
Nakagawa_b5	QuercusLepido.	Lithocarpus lepidocarpus	TRSH	57	12.08
Nakagawa_b5	Mallotus	Mallotus	TRSH	1	0.21
Nakagawa_b5	Myrica	Myrica	TRSH	1	0.21
Nakagawa_b5	Pinus	Pinus	TRSH	4	0.85
Nakagawa_b5	PinusHaplo.	Pinus cembra-type	TRSH	5	1.06
Nakagawa_b5	PinusDiplo.	Pinus sylvestris-type	TRSH	14	2.97
Nakagawa_b5	Pterocarya	Pterocarya	TRSH	7	1.48
Nakagawa_b5	QuercusCyclo.	Quercus	TRSH	6	1.27
Nakagawa_b5	Rosaceae	Rosaceae	TRSH	1	0.21
Nakagawa_b5	Rutaceae	Rutaceae	TRSH	1	0.21
Nakagawa_b5	T-C-C type	Taxaceae/Cephalotaxaceae/Cupressaceae	TRSH	2	0.42
Nakagawa_b5	Tsugadiversifolia	Tsuga diversifolia	TRSH	4	0.85
Nakagawa_b5	Ulmus-Zelkova	Ulmus/Zelkova	TRSH	6	1.27
Nakagawa_b5	Ambrosia	Ambrosia	HERB	1	0.21
Nakagawa_b5	Umbelliferae	Apiaceae	HERB	1	0.21
Nakagawa_b5	Artemisia	Artemisia	HERB	2	0.42
Nakagawa_b5	Asteroideae	Asteraceae subf. Asteroideae	HERB	1	0.21
Nakagawa_b5	Cyperaceae	Cyperaceae	HERB	6	1.27
Nakagawa_b5	Gramineae	Poaceae	HERB	11	2.33
Nakagawa_b5	spore-monolete	Monolete fern spores	VACR	5	1.06
Nakagawa_b5	spore-trilete	Trilete spore(s)	VACR	3	0.64
Nakagawa_b5	Unknown	Indeterminable: unknown	INUN	45	
