samplename	original_varname	acc_varname	groupid	count	percentage	notes
Stivrins_b3	Alnus	Alnus	TRSH	66	12.429379	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Betula	Betula	TRSH	129	24.293785	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Calluna	Calluna vulgaris	TRSH	1	0.18832392	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Stivrins_b3	Corylus	Corylus	TRSH	6	1.1299435	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Fraxinus	Fraxinus	TRSH	1	0.18832392	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Juniperus	Juniperus communis-type	TRSH	4	0.75329567	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Picea	Picea	TRSH	48	9.039548	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Pinus	Pinus	TRSH	98	18.455744	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Quercus	Quercus	TRSH	4	0.75329567	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Salix	Salix	TRSH	2	0.37664783	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Ulmus	Ulmus/Zelkova	TRSH	4	0.75329567	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Artemisia	Artemisia	HERB	4	0.75329567	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Stivrins_b3	Asteraceae	Asteraceae	HERB	1	0.18832392	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Stivrins_b3	Cannabis	Cannabis sativa	HERB	2	0.37664783	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	4	0.75329567	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Cyperaceae	Cyperaceae	HERB	17	3.2015066	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Stivrins_b3	Filipendula	Filipendula	HERB	3	0.56497175	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Stivrins_b3	Hordeum	Hordeum-type	HERB	3	0.56497175	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Humulus	Humulus lupulus	HERB	1	0.18832392	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Poaceae	Poaceae	HERB	76	14.312618	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Stivrins_b3	Secale cereale	Secale cereale	HERB	3	0.56497175	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Trifolium	Trifolium-type	HERB	13	2.4482109	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Triticum	Triticum-type	HERB	7	1.3182674	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Urtica	Urtica	HERB	23	4.3314501	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Stivrins_b3	Dryopteris	Dryopteris-type	VACR	6	1.1299435	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Equisetum	Equisetum	VACR	5	0.94161959	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Stivrins_b3	Caltha type	Caltha-type	HELO	1	0.18832392	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Isoetes lacustris	Isoetes lacustris	AQPT	6	1.1299435	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Nymphaceae	Nymphaeaceae	AQUA	1	0.18832392	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Potamogeton	Potamogeton-type	AQUA	4	0.75329567	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Rannunculus flamula	Ranunculus flammula-type	HELO	4	0.75329567	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Stivrins_b3	Sparganium	Sparganium-type	AQUA	3	0.56497175	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Stivrins_b3	Typha sp.	Typha/Sparganium	AQUA	8	1.5065913	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
