samplename	original_varname	acc_varname	groupid	count	percentage
Swieta_i3	Alnus	Alnus	TRSH	54	2.89
Swieta_i3	Betula	Betula	TRSH	325	17.37
Swieta_i3	Carpinus	Carpinus betulus	TRSH	24	1.28
Swieta_i3	Corylus	Corylus	TRSH	6	0.32
Swieta_i3	Empetrum	Empetrum nigrum	DWAR	1	0.05
Swieta_i3	Fagus	Fagus	TRSH	86	4.6
Swieta_i3	Fraxinus	Fraxinus	TRSH	4	0.21
Swieta_i3	Picea	Picea	TRSH	87	4.65
Swieta_i3	Pinus	Pinus	TRSH	359	19.19
Swieta_i3	Quercus	Quercus	TRSH	74	3.96
Swieta_i3	Salix	Salix	TRSH	5	0.27
Swieta_i3	Apiaceae	Apiaceae	HERB	2	0.11
Swieta_i3	Artemisia	Artemisia	HERB	11	0.59
Swieta_i3	Aster-type	Aster-type	HERB	2	0.11
Swieta_i3	Triticum	Avena/Triticum-type	HERB	8	0.43
Swieta_i3	Brassicaceae	Brassicaceae	HERB	4	0.21
Swieta_i3	Secale	Cerealia-type	HERB	7	0.37
Swieta_i3	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	1	0.05
Swieta_i3	Cichorium	Crepis-type	HERB	1	0.05
Swieta_i3	Anthemis-type	Matricaria-type	HERB	1	0.05
Swieta_i3	Plantago lanceolata	Plantago lanceolata-type	HERB	2	0.11
Swieta_i3	Poaceae	Poaceae	HERB	800	42.76
Swieta_i3	Ranunculus acris	Ranunculus acris-type	HERB	1	0.05
Swieta_i3	Rumex acetosa	Rumex acetosa-type	HERB	1	0.05
Swieta_i3	Rumex acetosella	Rumex acetosella	HERB	1	0.05
Swieta_i3	Urtica	Urtica	HERB	2	0.11
Swieta_i3	Monolete fern spores	Monolete fern spores	VACR	1	0.05
Swieta_i3	Pteridium	Pteridium aquilinum	VACR	1	0.05
Swieta_i3	Cyperaceae	Cyperaceae	AQUA	2	0.11
Swieta_i3	Arcella	Arcella	RHIZ	10	
Swieta_i3	Assulina	Assulina	RHIZ	142	
Swieta_i3	Charcoal	Charcoal	MACR	9	
Swieta_i3	Turbellaria	Turbellaria	PLAT	1	
Swieta_i3	Type 81	Type 81	NOPO	4	
