SampleName	OriginalSampleName	SiteName	Country	Longitude	Latitude	Elevation	LocationReliability	LocationNotes	AreaOfSite	SampleContext	SiteDescription	VegDescription	SampleType	SampleMethod	AgeBP	AgeUncertainty	ispercent	Notes	EMPD_version	Publication1	DOI1	Publication2	DOI2	Publication3	DOI3	Publication4	DOI4	Publication5	DOI5	Worker1_Role	Worker1_LastName	Worker1_Initials	Worker1_FirstName	Worker1_Address1	Worker1_Address2	Worker1_Email1	Worker1_Email2	Worker1_Phone1	Worker1_Phone2	Worker2_Role	Worker2_LastName	Worker2_Initials	Worker2_FirstName	Worker2_Address1	Worker2_Address2	Worker2_Email1	Worker2_Email2	Worker2_Phone1	Worker2_Phone2	Worker3_Role	Worker3_LastName	Worker3_Initials	Worker3_FirstName	Worker3_Address1	Worker3_Address2	Worker3_Email1	Worker3_Email2	Worker3_Phone1	Worker3_Phone2	Worker4_Role	Worker4_LastName	Worker4_Initials	Worker4_FirstName	Worker4_Address1	Worker4_Address2	Worker4_Email1	Worker4_Email2	Worker4_Phone1	Worker4_Phone2	Temperature	Precipitation	okexcept
Colombaroli_a13	PianFar	Pian	Italy	14.071528	37.860889	1364	A	coordinates with GPS on site		closed forest		Quercus petraea stands	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		2.7,3.2,4.6,7.2,11.8,15.8,18.9,19.2,15.6,11.6,7.2,4.1,3.33,7.87,17.97,11.47,10.16	80.0,64.0,57.0,52.0,35.0,12.0,10.0,18.0,54.0,82.0,81.0,93.0,237.0,144.0,40.0,217.0,638.0	
Colombaroli_a1	Selin-2	Selin	Italy	12.836722	37.583556	38	A	coordinates with GPS on site		open forest		Maquis (Pistacia lentiscus, Quercus coccifera)	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		11.9,11.9,12.8,14.8,18.5,22.4,24.8,25.6,23.5,20.1,16.0,13.3,12.37,15.37,24.27,19.87,17.97	62.0,51.0,43.0,45.0,18.0,4.0,2.0,7.0,33.0,70.0,70.0,65.0,178.0,106.0,13.0,173.0,470.0	
Colombaroli_a2	Fic-A	Ficuzza	Italy	13.376611	37.886917	634	A	coordinates with GPS on site		closed forest		Afforestations	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		7.1,7.7,9.0,11.4,15.9,20.2,23.3,23.7,20.7,16.4,11.8,8.2,7.67,12.1,22.4,16.3,14.62	64.0,55.0,47.0,49.0,26.0,8.0,5.0,15.0,44.0,76.0,73.0,74.0,193.0,122.0,28.0,193.0,536.0	
Colombaroli_a3	ZoCa	Zoca	Italy	14.869944	37.179278	474	A	coordinates with GPS on site		open forest		Olea europaea stand	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		9.1,9.7,11.2,13.7,17.2,21.4,24.2,24.4,22.3,18.4,13.8,10.4,9.73,14.03,23.33,18.17,16.32	74.0,43.0,47.0,30.0,17.0,7.0,4.0,12.0,37.0,83.0,71.0,81.0,198.0,94.0,23.0,191.0,506.0	
Colombaroli_a4	CdB	CoroB	Italy	12.796722	38.04075	356	A	coordinates with GPS on site		open forest		Maquis (Euphorbia dendroides, E. gasparrini)	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		10.3,10.4,11.6,13.7,17.6,21.6,24.3,25.0,22.6,18.9,14.4,11.3,10.67,14.3,23.63,18.63,16.81	62.0,53.0,50.0,47.0,23.0,6.0,4.0,13.0,43.0,76.0,80.0,69.0,184.0,120.0,23.0,199.0,526.0	
Colombaroli_a5	CaR	CoroR	Italy	13.05375	38.138222	62	A	coordinates with GPS on site		open forest		Maquis (Chamaerops humilis)	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		12.1,12.2,13.3,15.1,18.6,22.4,25.3,26.2,24.1,20.4,16.3,13.5,12.6,15.67,24.63,20.27,18.29	55.0,47.0,39.0,37.0,18.0,5.0,2.0,13.0,38.0,69.0,69.0,63.0,165.0,94.0,20.0,176.0,455.0	
Colombaroli_a6	Mad-2	madonie	Italy	14.0235	37.841167	1460	A	coordinates with GPS on site		closed forest		Fagus stands	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		2.6,2.5,3.8,6.4,11.3,15.5,18.7,18.9,15.3,10.9,6.6,3.7,2.93,7.17,17.7,10.93,9.68	84.0,67.0,63.0,55.0,37.0,13.0,10.0,19.0,56.0,86.0,86.0,96.0,247.0,155.0,42.0,228.0,672.0	
Colombaroli_a7	Tas-1	Tas	Italy	14.479833	37.896917	1430	A	coordinates with GPS on site		closed forest		Taxus baccata stands	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		2.7,2.7,4.0,6.6,11.2,15.0,18.0,18.4,15.0,11.0,6.8,3.9,3.1,7.27,17.13,10.93,9.61	87.0,67.0,63.0,53.0,38.0,14.0,10.0,18.0,56.0,84.0,84.0,98.0,252.0,154.0,42.0,224.0,672.0	
Colombaroli_a8	PG-2	Pgor	Italy	14.130722	37.850361	1360	A	coordinates with GPS on site		closed forest		Fagus stands	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		3.9,3.6,5.1,7.7,12.5,16.7,19.8,20.2,16.5,12.2,7.8,5.0,4.17,8.43,18.9,12.17,10.92	79.0,63.0,55.0,51.0,35.0,12.0,9.0,17.0,53.0,81.0,80.0,92.0,234.0,141.0,38.0,214.0,627.0	
Colombaroli_a9	PP-2	Ppor	Italy	14.065306	37.896583	1426	A	coordinates with GPS on site		closed forest		Ilex aquifolium stands	moss	hand picking - multiple samples	-64	A	False	coordinates with GPS on site	EMPD2	Abegglen R., unpubl.											Colombaroli	D.C.	Daniele	Dept of Geography, CQR , Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom		daniele.colombaroli@rhul.ac.uk																																		2.4,2.4,3.7,6.3,11.1,15.2,18.3,18.5,14.8,10.7,6.5,3.6,2.8,7.03,17.33,10.67,9.46	84.0,67.0,63.0,55.0,38.0,14.0,11.0,19.0,58.0,85.0,84.0,96.0,247.0,156.0,44.0,227.0,674.0	
