SampleName	OriginalSampleName	SiteName	Country	Longitude	Latitude	Elevation	LocationReliability	LocationNotes	AreaOfSite	SampleContext	SiteDescription	VegDescription	SampleType	SampleMethod	AgeBP	AgeUncertainty	ispercent	Notes	EMPD_version	Publication1	DOI1	Publication2	DOI2	Publication3	DOI3	Publication4	DOI4	Publication5	DOI5	Worker1_Role	Worker1_LastName	Worker1_Initials	Worker1_FirstName	Worker1_Address1	Worker1_Address2	Worker1_Email1	Worker1_Email2	Worker1_Phone1	Worker1_Phone2	Worker2_Role	Worker2_LastName	Worker2_Initials	Worker2_FirstName	Worker2_Address1	Worker2_Address2	Worker2_Email1	Worker2_Email2	Worker2_Phone1	Worker2_Phone2	Worker3_Role	Worker3_LastName	Worker3_Initials	Worker3_FirstName	Worker3_Address1	Worker3_Address2	Worker3_Email1	Worker3_Email2	Worker3_Phone1	Worker3_Phone2	Worker4_Role	Worker4_LastName	Worker4_Initials	Worker4_FirstName	Worker4_Address1	Worker4_Address2	Worker4_Email1	Worker4_Email2	Worker4_Phone1	Worker4_Phone2	Temperature	Precipitation	okexcept
Montanari_a9	Ayas 9	PERIASC	Italy	7.6937667	45.806186	1503	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		-1.9,-1.5,-0.1,2.5,7.6,11.0,13.5,13.4,10.0,6.0,1.0,-1.4,-1.6,3.33,12.63,5.67,5.01	64.0,67.0,72.0,77.0,88.0,74.0,56.0,69.0,63.0,93.0,75.0,68.0,199.0,237.0,199.0,231.0,866.0	
Montanari_a10	Ayas 10	ANTAGNOD	Italy	7.6909472	45.816919	1700	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		-3.1,-3.0,-1.5,0.8,5.5,8.9,12.3,12.2,8.7,4.7,-0.1,-2.2,-2.77,1.6,11.13,4.43,3.6	78.0,78.0,86.0,96.0,100.0,83.0,64.0,76.0,73.0,106.0,93.0,81.0,237.0,282.0,223.0,272.0,1014.0	
Montanari_a11	Ayas 11	CHAMPOLUC	Italy	7.7257917	45.832464	1568	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		-2.8,-2.6,-0.8,1.6,6.2,9.6,12.8,13.0,9.5,5.3,0.4,-1.9,-2.43,2.33,11.8,5.07,4.19	66.0,68.0,73.0,81.0,92.0,75.0,57.0,71.0,66.0,96.0,79.0,70.0,204.0,246.0,203.0,241.0,894.0	
Montanari_a12	Ayas 12	SAINT JAQUES	Italy	7.7308694	45.863561	1689	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		-4.5,-4.0,-1.8,0.7,5.3,9.2,12.3,12.8,9.7,5.1,-0.1,-3.6,-4.03,1.4,11.43,4.9,3.43	69.0,70.0,77.0,90.0,96.0,79.0,62.0,73.0,68.0,99.0,84.0,73.0,212.0,263.0,214.0,251.0,940.0	
Montanari_a1	Ayas 1	VERRES	Italy	7.6917417	45.669006	400	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		1.8,3.3,6.7,9.3,13.8,16.9,20.1,19.5,15.6,10.5,5.1,2.4,2.5,9.93,18.83,10.4,10.42	45.0,49.0,51.0,66.0,94.0,79.0,57.0,72.0,60.0,71.0,56.0,45.0,139.0,211.0,208.0,187.0,745.0	
Montanari_a2	Ayas 2	CHALLANT St. VICTOR	Italy	7.7145222	45.697692	824	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		0.8,2.1,5.3,7.6,12.1,15.8,18.8,18.3,14.6,9.8,4.6,1.8,1.57,8.33,17.63,9.67,9.3	48.0,54.0,53.0,66.0,91.0,78.0,57.0,73.0,61.0,75.0,59.0,49.0,151.0,210.0,208.0,195.0,764.0	
Montanari_a3	Ayas 3	TILLY	Italy	7.7335806	45.707403	954	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		0.7,1.7,4.8,6.9,11.4,14.8,18.1,17.7,13.9,9.2,4.1,1.5,1.3,7.7,16.87,9.07,8.73	50.0,55.0,55.0,67.0,91.0,78.0,57.0,74.0,61.0,78.0,61.0,51.0,156.0,213.0,209.0,200.0,778.0	
Montanari_a4	Ayas 4	CHALLANT St. ANSELME	Italy	7.7364944	45.716419	1042	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		0.4,1.3,4.3,6.3,10.9,14.2,17.5,17.2,13.4,8.8,3.8,1.2,0.97,7.17,16.3,8.67,8.28	51.0,57.0,56.0,66.0,90.0,77.0,56.0,73.0,62.0,80.0,62.0,53.0,161.0,212.0,206.0,204.0,783.0	
Montanari_a5	Ayas 5	ARCESAZ	Italy	7.7467722	45.739814	1250	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		-0.4,0.5,3.2,5.3,9.9,13.1,16.2,15.9,12.4,8.0,3.1,0.4,0.17,6.13,15.07,7.83,7.3	53.0,58.0,60.0,71.0,90.0,77.0,56.0,71.0,62.0,83.0,64.0,56.0,167.0,221.0,204.0,209.0,801.0	
Montanari_a6	Ayas 6	BRUSSON	Italy	7.7327111	45.758669	1330	B		1	urban		village vegetation	moss	hand picking - multiple samples		A	False		EMPD2	Montanari C., Guido M.A., 1994 - Complessi pollinici rilevati al suolo in centri urbani della Val d Ayas (Aosta). Rev. Valdotaine Hist. Nat., 48: 63-86.										R	Montanari	C.M.	Carlo	DISTAV-Corso Europa 26 - 16132 - Genova- Italy		carlo.montanari@unige.it																																		-1.3,-0.7,1.6,3.6,8.3,11.6,14.6,14.6,11.1,6.9,2.1,-0.3,-0.77,4.5,13.6,6.7,6.01	59.0,63.0,65.0,72.0,88.0,73.0,53.0,68.0,62.0,89.0,70.0,61.0,183.0,225.0,194.0,221.0,823.0	
